"a","ShowYourWork Init","","","000","ShowYourWork Init","1.1.2 for 2021-2022 @t1","0"
"e","i","","518","21707344","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","i",,"519","21707344","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","519","21707486","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"520","21707486","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","520","21707653","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"521","21707654","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","521","21709051","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","522","21709053","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"522","21709053","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","-","","522","21713240","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","-",,"523","21713241","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","1","","523","21713457","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","1",,"524","21713458","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","524","21713843","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"525","21713844","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","0","","525","21713986","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","0",,"526","21713986","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","526","21715146","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"527","21715147","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","1","","527","21716004","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","1",,"528","21716004","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","528","21716375","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"529","21716375","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","0","","529","21716496","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","0",,"530","21716497","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21720184","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","t","517","21720187","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","d","","517","21720947","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","d",,"518","21720948","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","518","21720972","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Choose Lookup Item Replace",,,"21722757","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","518","21722762","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","int","","521","21722765","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","int","521","21722775","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21729621","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","m","545","21729624","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21729799","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","u","544","21729801","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21730007","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","n","543","21730009","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","543","21730916","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","544","21730918","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"544","21730918","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21733402","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","(","543","21733404","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","",")","543","21733405","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","543","21735151","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"544","21735152","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","544","21735167","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","544","21735377","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","544","21735378","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"545","21735377","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","545","21735499","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"546","21735500","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","b","","546","21735805","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","b",,"547","21735805","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","547","21735821","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"21740444","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"21746073","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"21751890","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"21764327","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","547","21798352","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","548","21798353","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"549","21798353","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","549","21798370","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","549","21798428","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","549","21798429","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"550","21798429","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","550","21798441","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","550","21798570","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","550","21798571","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"551","21798581","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","551","21798698","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"552","21798698","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","j","","552","21799759","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","j",,"553","21799759","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","553","21799775","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","553","21799949","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","553","21799957","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"554","21799957","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","i","","554","21800124","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","i",,"555","21800124","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","555","21800138","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","555","21800262","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","555","21800263","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"556","21800271","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","556","21800370","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"557","21800371","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","557","21800582","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"558","21800583","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","558","21800604","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","558","21800814","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","558","21800815","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"559","21800819","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","559","21800946","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"560","21800955","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","g","","560","21801379","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","g",,"561","21801392","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","561","21801543","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"562","21801556","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","562","21801725","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"563","21801726","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21806026","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","562","21806029","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","562","21806784","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","563","21806785","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"563","21806785","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","1","","563","21809225","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","1",,"564","21809226","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","0","","564","21809337","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","0",,"565","21809338","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Right",,,"21811030","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",":","","566","21811791","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",":",,"567","21811792","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Indent Selection",,,"21818011","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","568","21818012","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","592","21818013","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","621","21818013","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","646","21818014","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","677","21818014","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","703","21818014","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","726","21818015","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Copy",,,"21826527","flower.py","1.1.2 for 2021-2022 @t1","0"
"c","turtle.goto(place())",,"600","21826530","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21829835","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","568","21829838","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","568","21829845","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"21830870","flower.py","1.1.2 for 2021-2022 @t1","0"
"p","turtle.goto(place())",,"572","21830871","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","    ","568","21830875","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    turtle.goto(place())","","568","21830877","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21835741","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","turtle.goto(place())","625","21835742","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21836382","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","624","21836383","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","621","21836384","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21836786","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","620","21836787","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","617","21836788","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21837161","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","617","21837162","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"21838978","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","1",,"21862024","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21893089","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","568","21893094","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    ","","568","21893100","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","572","21894843","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"573","21894844","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","573","21894861","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","573","21895028","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","573","21895029","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"574","21895041","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","574","21895106","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"575","21895116","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","575","21895889","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"576","21895901","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","576","21896010","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"577","21896013","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","577","21896125","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"578","21896129","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","578","21896383","flower.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"579","21896384","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","579","21896404","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","579","21896995","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","579","21896996","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"580","21897005","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","580","21897156","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"581","21897166","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","581","21897266","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"582","21897274","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","582","21897526","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"583","21897541","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","583","21897721","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"584","21897726","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Choose Lookup Item Replace",,,"21899783","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","584","21899797","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","585","21899797","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21907320","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    
","","548","21907322","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","    ","548","21907328","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21908834","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","549","21908835","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","#","","549","21909739","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","#",,"550","21909739","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","550","21910929","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"551","21910930","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"552","21911101","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","551","21911100","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","

# f","547","21911113","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","

# f ","","547","21911113","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","552","21911232","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","552","21911233","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"553","21911235","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","553","21911396","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"554","21911397","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","w",,"555","21911600","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","w","","554","21911600","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"556","21911706","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","555","21911705","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","556","21911967","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"557","21911967","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","557","21912089","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"558","21912090","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"559","21912276","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","558","21912275","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","559","21912293","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","559","21912493","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","559","21912494","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"560","21912494","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","560","21912642","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"561","21912642","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","561","21912834","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"562","21912835","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21929103","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","turtle.goto(0, 0)","91","21929107","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21930085","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","91","21930087","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21935412","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","1","478","21935416","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","2","","478","21936150","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","2",,"479","21936150","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21937635","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","1","483","21937637","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","2","","483","21937891","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","2",,"484","21937892","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21939610","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","1","505","21939612","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","2","","505","21939950","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","2",,"506","21939950","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"21941556","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","1","509","21941558","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","2","","509","21941814","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","2",,"510","21941814","flower.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","509","21944266","flower.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"510","21944266","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21951228","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","448","21951231","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21953349","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","547","21953351","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"21953570","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","548","21953571","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"22003768","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","1",,"22030186","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22038925","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","0","565","22039301","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22039303","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","1","564","22039649","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","564","22040020","flower.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"565","22040021","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Copy",,,"22047911","flower.py","1.1.2 for 2021-2022 @t1","0"
"c","turtle.color(color1())",,"669","22047915","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"22049513","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    
","","612","22049515","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"22050376","flower.py","1.1.2 for 2021-2022 @t1","0"
"p","turtle.color(color1())",,"616","22050377","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","    ","612","22050379","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    turtle.color(color1())","","612","22050380","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22061355","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","turtle.color(color1())","696","22061358","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22062111","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","695","22062112","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","692","22062113","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22062706","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","691","22062708","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","688","22062709","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22063188","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","688","22063190","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Copy",,,"22068364","flower.py","1.1.2 for 2021-2022 @t1","0"
"c","turtle.right(angle())",,"745","22068366","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"22069685","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    
","","639","22069687","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"22070116","flower.py","1.1.2 for 2021-2022 @t1","0"
"p","turtle.right(angle())",,"643","22070117","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","    ","639","22070118","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","    turtle.right(angle())","","639","22070118","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22073305","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","turtle.right(angle())","771","22073309","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22074013","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","770","22074014","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","767","22074015","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22074575","flower.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","766","22074576","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","763","22074578","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22075249","flower.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","763","22075251","flower.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"22085080","flower.py","1.1.2 for 2021-2022 @t1","0"
